Gene_acc,Gene_id,srank,Intensity,FDR,Desc,desc2,ids2
2338,Tb927.4.360,-1.563223,10.094086627083193,0.64513,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",Tb927.4.3600:mRNA-p1 | transcript=Tb927.4.3600:mRNA | gene=Tb927.4.3600 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Transcription factor Pcc1  putative | transcript_product=Transcription factor Pcc1  putative | location=Tb927_04_v5.1:918023Tb927.4.360:mRNA-p1 | transcript=Tb927.4.360:mRNA | gene=Tb927.4.360 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=1 2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase  putative | transcript_product=1 2-Dihydroxy-3-keto-5-methylthiopentene di,Tb927.4.3600:mRNA-p1;Tb927.4.3580:mRNA-p1Tb927.4.360:mRNA-p1
2339,Tb927.8.1600,-1.5622049999999998,10.501579555804755,0.64513,"lysyl-tRNA synthetase, putative",Tb927.8.1600.1:mRNA-p1 | transcript=Tb927.8.1600.1:mRNA | gene=Tb927.8.1600 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=lysyl-tRNA synthetase  putative | transcript_product=lysyl-tRNA synthetase  putative | location=Tb927_08_v5.1:531411-533,Tb927.8.1600.1:mRNA-p1;Tb927.8.1600.2:mRNA-p1
2340,Tb927.7.1220,-1.56099,8.752662943120972,0.64513,"hypothetical protein, conserved",Tb927.7.1220:mRNA-p1 | transcript=Tb927.7.1220:mRNA | gene=Tb927.7.1220 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:313889-317113(,Tb927.7.1220:mRNA-p1
2341,Tb927.11.9180,1.559919,9.282055370683706,0.6452600000000001,"ADP-ribosylation factor GTPase activating protein, putative",Tb927.11.9180:mRNA-p1 | transcript=Tb927.11.9180:mRNA | gene=Tb927.11.9180 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ADP-ribosylation factor GTPase activating protein  putative | transcript_product=ADP-ribosylation factor GTPase activatin,Tb927.11.9180:mRNA-p1
2342,Tb927.8.2430,1.557859,8.611436515265543,0.64571,"hypothetical protein, conserved",Tb927.8.2430:mRNA-p1 | transcript=Tb927.8.2430:mRNA | gene=Tb927.8.2430 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_08_v5.1:727545-731084(,Tb927.8.2430:mRNA-p1
2343,Tb927.9.13320,1.556824,9.598287002254073,0.64584,"hypothetical protein, conserved",Tb927.9.13320:mRNA-p1 | transcript=Tb927.9.13320:mRNA | gene=Tb927.9.13320 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:2099555-210,Tb927.9.13320:mRNA-p1
2344,Tb927.9.4190,1.555562,10.218036331200945,0.6460600000000001,fatty acyl CoA syntetase 1,Tb927.9.4190:mRNA-p1 | transcript=Tb927.9.4190:mRNA | gene=Tb927.9.4190 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=fatty acyl CoA syntetase 1 | transcript_product=fatty acyl CoA syntetase 1 | location=Tb927_09_v5.1:790886-792982(+) | prote,Tb927.9.4190:mRNA-p1
2345,Tb927.7.3450,-1.554306,9.826256260988202,0.6463,protein I/6,Tb927.7.3450:mRNA-p1 | transcript=Tb927.7.3450:mRNA | gene=Tb927.7.3450 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=protein I/6 | transcript_product=protein I/6 | location=Tb927_07_v5.1:892522-893109(-) | protein_length=195 | sequence_SO=ch,Tb927.7.3450:mRNA-p1
2346,Tb927.11.15710,1.553433,7.909695066792133,0.6464,mediator of rna polymerase ii transcription subunit 1,Tb927.11.15710:mRNA-p1 | transcript=Tb927.11.15710:mRNA | gene=Tb927.11.15710 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=mediator of rna polymerase ii transcription subunit 1 | transcript_product=mediator of rna polymerase ii transcription,Tb927.11.15710:mRNA-p1
2347,Tb927.3.5460,1.552893,8.317561936621246,0.6464,"RNA-binding protein, putative",Tb927.3.5460:mRNA-p1 | transcript=Tb927.3.5460:mRNA | gene=Tb927.3.5460 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RNA-binding protein  putative | transcript_product=RNA-binding protein  putative | location=Tb927_03_v5.1:1529808-1531373(+),Tb927.3.5460:mRNA-p1
2348,Tb927.7.4060,-1.5515450000000002,10.621602055622413,0.64656,"cysteine peptidase, Clan CA, family C2, putative",Tb927.7.4060:mRNA-p1 | transcript=Tb927.7.4060:mRNA | gene=Tb927.7.4060 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=cysteine peptidase  Clan CA  family C2  putative | transcript_product=cysteine peptidase  Clan CA  family C2  putative | loc,Tb927.7.4060:mRNA-p1
2349,Tb927.7.910,-1.550218,8.414906528295033,0.64677,"hypothetical protein, conserved",Tb927.7.910:mRNA-p1 | transcript=Tb927.7.910:mRNA | gene=Tb927.7.910 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:213070-215211(-) ,Tb927.7.910:mRNA-p1;Tb11.v5.0841.1-p1
2350,Tb927.2.1740,-1.54946,8.341770750028928,0.64677,"hypothetical protein, conserved",Tb927.2.1740:mRNA-p1 | transcript=Tb927.2.1740:mRNA | gene=Tb927.2.1740 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_02_v5.1:322763-323380(,Tb927.2.1740:mRNA-p1
2351,Tb927.11.4030,1.5482360000000002,9.285737290146654,0.64688,"hypothetical protein, conserved",Tb927.11.4030:mRNA-p1 | transcript=Tb927.11.4030:mRNA | gene=Tb927.11.4030 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:1178385-118,Tb927.11.4030:mRNA-p1
2352,Tb927.9.5730,-1.542014,10.015401673702948,0.64896,nucleosome assembly protein-like protein,Tb927.9.5730:mRNA-p1 | transcript=Tb927.9.5730:mRNA | gene=Tb927.9.5730 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=nucleosome assembly protein-like protein | transcript_product=nucleosome assembly protein-like protein | location=Tb927_09_v,Tb927.9.5730:mRNA-p1
2353,Tb927.4.3120,1.540646,8.770616398191686,0.6492100000000001,"hook complex protein, conserved",Tb927.4.3120:mRNA-p1 | transcript=Tb927.4.3120:mRNA | gene=Tb927.4.3120 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hook complex protein  conserved | transcript_product=hook complex protein  conserved | location=Tb927_04_v5.1:820474-823275(,Tb927.4.3120:mRNA-p1;Tb11.v5.0959.1-p1
2354,Tb927.11.9170,1.539002,9.299855814704268,0.64953,"DNA topoisomerase III, putative",Tb927.11.9170:mRNA-p1 | transcript=Tb927.11.9170:mRNA | gene=Tb927.11.9170 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=DNA topoisomerase III  putative | transcript_product=DNA topoisomerase III  putative | location=Tb927_11_v5.1:2512984-251,Tb927.11.9170:mRNA-p1
2355,Tb927.10.4620,-1.538142,8.980603238489607,0.64953,"peptidyl-prolyl cis-trans isomerase, putative",Tb927.10.4620:mRNA-p1 | transcript=Tb927.10.4620:mRNA | gene=Tb927.10.4620 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=peptidyl-prolyl cis-trans isomerase  putative | transcript_product=peptidyl-prolyl cis-trans isomerase  putative | locati,Tb927.10.4620:mRNA-p1
2356,Tb927.4.4130,1.537498,8.816738299262392,0.64953,"Flagellar-associated protein 59, putative",Tb927.4.4130.1:mRNA-p1 | transcript=Tb927.4.4130.1:mRNA | gene=Tb927.4.4130 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Flagellar-associated protein 59  putative | transcript_product=Flagellar-associated protein 59  putative | location=Tb92,Tb927.4.4130.1:mRNA-p1;Tb927.4.4130.2:mRNA-p1
2357,Tb927.9.9080,1.53722,8.952264384141419,0.64953,Present in the outer mitochondrial membrane proteome 5,Tb927.9.9080:mRNA-p1 | transcript=Tb927.9.9080:mRNA | gene=Tb927.9.9080 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Present in the outer mitochondrial membrane proteome 5 | transcript_product=Present in the outer mitochondrial membrane prot,Tb927.9.9080:mRNA-p1
2358,Tb927.10.9430,-1.536334,9.717429161244507,0.64953,"phosphoribosylpyrophosphate synthetase, putative",Tb927.10.9430:mRNA-p1 | transcript=Tb927.10.9430:mRNA | gene=Tb927.10.9430 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=phosphoribosylpyrophosphate synthetase  putative | transcript_product=phosphoribosylpyrophosphate synthetase  putative | ,Tb927.10.9430:mRNA-p1
2359,Tb927.11.5110,1.534937,7.747264169285308,0.64963,"hypothetical protein, conserved",Tb927.11.5110:mRNA-p1 | transcript=Tb927.11.5110:mRNA | gene=Tb927.11.5110 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:1461359-146,Tb927.11.5110:mRNA-p1
2360,Tb927.10.14390,-1.532582,9.94203783219437,0.65015,FACT complex subunit POB3,Tb927.10.14390:mRNA-p1 | transcript=Tb927.10.14390:mRNA | gene=Tb927.10.14390 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=FACT complex subunit POB3 | transcript_product=FACT complex subunit POB3 | location=Tb927_10_v5.1:3499574-3501241(-) |,Tb927.10.14390:mRNA-p1
2361,Tb927.6.1590,1.531489,8.426901463081663,0.6502600000000001,conserved protein,Tb927.6.1590:mRNA-p1 | transcript=Tb927.6.1590:mRNA | gene=Tb927.6.1590 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=conserved protein | transcript_product=conserved protein | location=Tb927_06_v5.1:546485-548029(-) | protein_length=514 | se,Tb927.6.1590:mRNA-p1
2362,Tb927.10.10870,-1.531409,8.606918525948291,0.6502600000000001,"CMGC family protein kinase, putative",Tb927.10.10870:mRNA-p1 | transcript=Tb927.10.10870:mRNA | gene=Tb927.10.10870 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=CMGC family protein kinase  putative | transcript_product=CMGC family protein kinase  putative | location=Tb927_10_v5.,Tb927.10.10870:mRNA-p1
2363,Tb927.9.12490,1.529173,8.213358353624391,0.65054,"hypothetical protein, conserved",Tb927.9.12490:mRNA-p1 | transcript=Tb927.9.12490:mRNA | gene=Tb927.9.12490 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_09_v5.1:1951229-195,Tb927.9.12490:mRNA-p1
2364,Tb927.3.1760,-1.528465,8.403120521175818,0.65055,"chaperone protein DnaJ, putative",Tb927.3.1760:mRNA-p1 | transcript=Tb927.3.1760:mRNA | gene=Tb927.3.1760 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=chaperone protein DnaJ  putative | transcript_product=chaperone protein DnaJ  putative | location=Tb927_03_v5.1:457502-45828,Tb927.3.1760:mRNA-p1
2365,Tb927.10.10700,1.526152,8.560623874549929,0.65117,splicing factor Prp31,Tb927.10.10700:mRNA-p1 | transcript=Tb927.10.10700:mRNA | gene=Tb927.10.10700 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=splicing factor Prp31 | transcript_product=splicing factor Prp31 | location=Tb927_10_v5.1:2601059-2602126(-) | protein,Tb927.10.10700:mRNA-p1
2366,Tb927.11.17000,-1.526059,11.016908043972075,0.65117,AIR9-like protein,Tb927.11.17000:mRNA-p1 | transcript=Tb927.11.17000:mRNA | gene=Tb927.11.17000 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=AIR9-like protein | transcript_product=AIR9-like protein | location=Tb927_11_v5.1:4532213-4535212(-) | protein_length=,Tb927.11.17000:mRNA-p1;Tb11.v5.0404.1-p1
2367,Tb927.9.14470,1.525729,9.639287225910238,0.65117,"ubiquitin carboxyl-terminal hydrolase, putative",Tb927.9.14470:mRNA-p1 | transcript=Tb927.9.14470:mRNA | gene=Tb927.9.14470 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ubiquitin carboxyl-terminal hydrolase  putative | transcript_product=ubiquitin carboxyl-terminal hydrolase  putative | lo,Tb927.9.14470:mRNA-p1
2368,Tb927.9.5020,1.525724,8.73338186123187,0.65117,"HMG-box domain containing protein, putative",Tb927.9.5020:mRNA-p1 | transcript=Tb927.9.5020:mRNA | gene=Tb927.9.5020 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=HMG-box domain containing protein  putative | transcript_product=HMG-box domain containing protein  putative | location=Tb92,Tb927.9.5020:mRNA-p1
2369,Tb927.2.5040,1.524385,8.671876033899958,0.65117,"MORN repeat, putative",Tb927.2.5040:mRNA-p1 | transcript=Tb927.2.5040:mRNA | gene=Tb927.2.5040 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=MORN repeat  putative | transcript_product=MORN repeat  putative | location=Tb927_02_v5.1:892875-893402(-) | protein_length=,Tb927.2.5040:mRNA-p1
2370,Tb927.11.9940,-1.52209,8.806546255449721,0.65122,"hypothetical protein, conserved",Tb927.11.9940:mRNA-p1 | transcript=Tb927.11.9940:mRNA | gene=Tb927.11.9940 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_11_v5.1:2679883-268,Tb927.11.9940:mRNA-p1
2371,Tb927.11.3340,-1.5202639999999998,8.953513247867935,0.65167,"RNA-binding protein 34, putative",Tb927.11.3340:mRNA-p1 | transcript=Tb927.11.3340:mRNA | gene=Tb927.11.3340 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=RNA-binding protein 34  putative | transcript_product=RNA-binding protein 34  putative | location=Tb927_11_v5.1:977380-97,Tb927.11.3340:mRNA-p1
2372,Tb927.8.6760,1.518837,10.718817122859473,0.6520199999999999,"translationally-controlled tumor protein homolog, putative",Tb927.8.6760:mRNA-p1 | transcript=Tb927.8.6760:mRNA | gene=Tb927.8.6760 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=translationally-controlled tumor protein homolog  putative | transcript_product=translationally-controlled tumor protein hom,Tb927.8.6760:mRNA-p1;Tb927.8.6750:mRNA-p1
2373,Tb927.7.4470,-1.517511,9.532448609572285,0.65227,"hypothetical protein, conserved",Tb927.7.4470:mRNA-p1 | transcript=Tb927.7.4470:mRNA | gene=Tb927.7.4470 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_07_v5.1:1190119-119070,Tb927.7.4470:mRNA-p1
2374,Tb927.3.4660,-1.517471,9.423868189753247,0.65227,"WD domain, G-beta repeat, putative",Tb927.3.4660:mRNA-p1 | transcript=Tb927.3.4660:mRNA | gene=Tb927.3.4660 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=WD domain  G-beta repeat  putative | transcript_product=WD domain  G-beta repeat  putative | location=Tb927_03_v5.1:1318525-,Tb927.3.4660:mRNA-p1
2375,Tb927.5.410,1.517243,7.301073422940844,0.65227,"invariant surface glycoprotein, putative",Tb927.5.410:mRNA-p1 | transcript=Tb927.5.410:mRNA | gene=Tb927.5.410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=invariant surface glycoprotein  putative | transcript_product=invariant surface glycoprotein  putative | location=Tb927_05_v5.1Tb927.5.4100:mRNA-p1 | transcript=Tb927.5.4100:mRNA | gene=Tb927.5.4100 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=WD domain  G-beta repeat  putative | transcript_product=WD domain  G-beta repeat  putative | location=Tb927_05_v5.1:1312937-,Tb927.5.410:mRNA-p1;Tb11.v5.0226.1-p1Tb927.5.4100:mRNA-p1
2376,Tb927.10.7630,1.516821,9.150203628762808,0.65227,transportin2- like protein,Tb927.10.7630:mRNA-p1 | transcript=Tb927.10.7630:mRNA | gene=Tb927.10.7630 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=transportin2- like protein | transcript_product=transportin2- like protein | location=Tb927_10_v5.1:1920327-1923152(-) | ,Tb927.10.7630:mRNA-p1
2377,Tb927.4.2640,1.515288,9.292920299600006,0.65227,"hypothetical protein, conserved",Tb927.4.2640:mRNA-p1 | transcript=Tb927.4.2640:mRNA | gene=Tb927.4.2640 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_04_v5.1:697918-701742(,Tb927.4.2640:mRNA-p1
2378,Tb927.6.3410,1.513934,8.134049542740513,0.65233,"hypothetical protein, conserved",Tb927.6.3410:mRNA-p1 | transcript=Tb927.6.3410:mRNA | gene=Tb927.6.3410 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=hypothetical protein  conserved | transcript_product=hypothetical protein  conserved | location=Tb927_06_v5.1:1007453-100838,Tb927.6.3410:mRNA-p1
2379,Tb927.4.310,-1.513853,8.752946853408394,0.65233,"SPRY domain/HECT-domain (ubiquitin-transferase), putative",Tb927.4.310:mRNA-p1 | transcript=Tb927.4.310:mRNA | gene=Tb927.4.310 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=SPRY domain/HECT-domain (ubiquitin-transferase)  putative | transcript_product=SPRY domain/HECT-domain (ubiquitin-transferase) ,Tb927.4.310:mRNA-p1
2380,Tb927.11.12950,1.513138,8.507640019563205,0.65233,"ras-like small GTPase, putative",Tb927.11.12950:mRNA-p1 | transcript=Tb927.11.12950:mRNA | gene=Tb927.11.12950 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ras-like small GTPase  putative | transcript_product=ras-like small GTPase  putative | location=Tb927_11_v5.1:3468843-,Tb927.11.12950:mRNA-p1
2381,Tb927.6.3210,-1.5131290000000002,8.873895791749689,0.65233,"Adenylate kinase, nuclear",Tb927.6.3210:mRNA-p1 | transcript=Tb927.6.3210:mRNA | gene=Tb927.6.3210 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Adenylate kinase  nuclear | transcript_product=Adenylate kinase  nuclear | location=Tb927_06_v5.1:952233-952766(+) | protein,Tb927.6.3210:mRNA-p1
2382,Tb927.4.430,-1.50946,9.686126612605417,0.6528,proteasome beta 7 subunit,Tb927.4.430:mRNA-p1 | transcript=Tb927.4.430:mRNA | gene=Tb927.4.430 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=proteasome beta 7 subunit | transcript_product=proteasome beta 7 subunit | location=Tb927_04_v5.1:128072-128728(-) | protein_leTb927.4.4300:mRNA-p1 | transcript=Tb927.4.4300:mRNA | gene=Tb927.4.4300 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit  putative | transcript_product=NADH dehydrogenase (ubiquinone) 1 b,Tb927.4.430:mRNA-p1Tb927.4.4300:mRNA-p1
2383,Tb927.10.13970,-1.508861,8.909994381188339,0.6528,"uracil-DNA glycosylase, putative",Tb927.10.13970:mRNA-p1 | transcript=Tb927.10.13970:mRNA | gene=Tb927.10.13970 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=uracil-DNA glycosylase  putative | transcript_product=uracil-DNA glycosylase  putative | location=Tb927_10_v5.1:340354,Tb927.10.13970:mRNA-p1
2384,Tb927.10.13120,-1.5075690000000002,8.450741645351913,0.6529699999999999,mitochondrial carrier protein,Tb927.10.13120:mRNA-p1 | transcript=Tb927.10.13120:mRNA | gene=Tb927.10.13120 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=mitochondrial carrier protein | transcript_product=mitochondrial carrier protein | location=Tb927_10_v5.1:3192630-3193,Tb927.10.13120:mRNA-p1
2385,Tb927.10.10160,-1.505269,8.526403899736797,0.65358,Kinetoplast polyadenylation factor 4,Tb927.10.10160:mRNA-p1 | transcript=Tb927.10.10160:mRNA | gene=Tb927.10.10160 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Kinetoplast polyadenylation factor 4 | transcript_product=Kinetoplast polyadenylation factor 4 | location=Tb927_10_v5.,Tb927.10.10160:mRNA-p1
2386,Tb927.8.6690,1.504714,7.57860483173552,0.65358,"ATP-dependent DEAD/H DNA helicase recQ, putative",Tb927.8.6690:mRNA-p1 | transcript=Tb927.8.6690:mRNA | gene=Tb927.8.6690 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=ATP-dependent DEAD/H DNA helicase recQ  putative | transcript_product=ATP-dependent DEAD/H DNA helicase recQ  putative | loc,Tb927.8.6690:mRNA-p1
2387,Tb927.3.1240,1.503931,9.255417245808497,0.65358,"Serine/threonine-protein phosphatase 2A, putative",Tb927.3.1240:mRNA-p1 | transcript=Tb927.3.1240:mRNA | gene=Tb927.3.1240 | organism=Trypanosoma_brucei_brucei_TREU927 | gene_product=Serine/threonine-protein phosphatase 2A  putative | transcript_product=Serine/threonine-protein phosphatase 2A  putative | l,Tb927.3.1240:mRNA-p1
