Gene_acc,Gene_id,SignedRank,log10TMT,FDR,Desc
2219,Tb927.8.7510,1.7168599999999998,5.636848822579147,0.62489,"p-nitrophenylphosphatase, putative"
2220,Tb927.11.7160,1.713979,4.9299125486083755,0.6254,"cdc2-related kinase 8, putative"
2221,Tb927.11.10240,-1.712935,6.100542850012465,0.62549,ATP-dependent protease subunit HslV
2222,Tb927.10.880,1.7109990000000002,5.478518398303589,0.62588,thymidine kinase
2223,Tb927.11.11170,1.70976,5.32660550412267,0.6260100000000001,"hypothetical protein, conserved"
2224,Tb927.5.3170,-1.708561,6.510676797690656,0.62617,"ribose-phosphate pyrophosphokinase, putative"
2225,Tb927.10.12670,1.707623,5.639061283524764,0.6261899999999999,"hypothetical protein, conserved"
2226,Tb927.8.5240,1.7069279999999998,5.595529288674459,0.6261899999999999,"Domain of unknown function DUF221, putative"
2227,Tb927.4.4740,-1.706591,4.336623147260479,0.6261899999999999,"Sphingosine N-acyltransferase, putative"
2228,Tb927.11.540,-1.706105,5.809671920935312,0.6261899999999999,"ABC transporter, mitochondrial, putative"
2229,Tb927.10.6950,-1.705227,5.255807001671474,0.6261899999999999,"sterol 24-c-methyltransferase, putative"
2230,Tb927.11.14870,1.705142,5.958080268343214,0.6261899999999999,"NAD+ synthase, putative"
2231,Tb927.11.2360,-1.704438,6.778870858888859,0.6261899999999999,"phenylalanyl-tRNA synthetase (beta subunit), putative"
2232,Tb927.11.11380,-1.7043240000000002,5.984208413638629,0.6261899999999999,SUMO-interacting motif-containing protein
2233,Tb927.11.14770,1.701066,4.27759393542559,0.6261899999999999,"hypothetical protein, conserved"
2234,Tb927.4.2260,-1.696623,6.068598925524622,0.6271800000000001,centrin-1
2235,Tb927.4.3060,-1.695387,6.228152168413857,0.62735,"hypothetical protein, conserved"
2236,Tb927.9.7110,1.693745,6.274465750362648,0.62764,"GRAM domain containing protein, putative"
2237,Tb927.11.2200,-1.69311,5.648094798930249,0.62764,"DNA-directed RNA polymerase II, putative"
2238,Tb927.3.3250,1.693073,5.231813525539257,0.62764,"hypothetical protein, conserved"
2239,Tb927.5.1160,1.6930459999999998,6.5247573429345325,0.62764,"Degradation arginine-rich protein for mis-folding, putative"
2240,Tb927.3.2220,1.692089,5.81109330641812,0.62764,eukaryotic translation initiation factor 3 subunit j
2241,Tb927.7.1780,1.6915509999999998,6.213331780706593,0.62764,"Adenine phosphoribosyltransferase, putative"
2242,Tb927.10.12390,1.691091,5.6003665647018215,0.62764,"hypothetical protein, conserved"
2243,Tb927.9.8160,-1.689312,5.798582745663795,0.62764,"chaperone protein DnaJ, putative"
2244,Tb927.7.4380,1.684756,4.008488035508182,0.6285,"Bromodomain, putative"
2245,Tb927.8.5180,1.68457,4.111917494923382,0.6285,U6 snRNA-associated sm-like protein Lsm2
2246,Tb927.6.2450,1.682306,5.040859360050318,0.6287699999999999,"Protein kinase B, putative"
2247,Tb927.8.7020,-1.682291,6.079712328748052,0.6287699999999999,"peptidase, putative"
2248,Tb927.10.9420,1.681755,4.683275238168219,0.6287699999999999,"mitochondrial chaperone BCS1, putative"
2249,Tb927.11.9280,-1.678654,4.3629660115335085,0.6291800000000001,"hypothetical protein, conserved"
2250,Tb927.10.12040,-1.676209,6.8351820119346645,0.62979,"mitogen-activated protein kinase 11, putative"
2251,Tb927.4.2730,-1.674857,5.033507523349472,0.6299899999999999,"kinesin, putative"
2252,Tb927.8.3060,1.672111,6.5794806277069355,0.63062,"metallo-peptidase, Clan MF, Family M17"
2253,Tb927.10.4830,1.671931,4.3876596932798435,0.63062,"hypothetical protein, conserved"
2254,Tb11.v5.0713,1.668046,7.015469433054526,0.63151,"Retrotransposon hot spot protein 6 (RHS6), putative"
2255,Tb927.9.5960,-1.667013,5.055108087598666,0.63159,"succinate dehydrogenase iron-sulfur subunit, putative"
2256,Tb927.11.7600,-1.665283,5.2842539719844766,0.63189,"hypothetical protein, conserved"
2257,Tb927.10.9330,1.663918,6.044088769400632,0.63205,"hypothetical protein, conserved"
2258,Tb927.2.3480,1.6638830000000002,5.480483638207693,0.63205,"transcription elongation factor s-II, putative"
2259,Tb927.9.6530,-1.663058,6.2842539719844766,0.63205,hypothetical protein
2260,Tb927.8.5950,1.658695,5.723112095981507,0.633,"mitogen-activated protein kinase kinase 4, putative"
2261,Tb927.7.7400,-1.657717,5.408593251333042,0.63305,Basal body protein
2262,Tb927.7.5160,-1.657128,6.459746715492379,0.63305,"deoxyuridine triphosphatase, putative"
2263,Tb927.11.4540,1.6565009999999998,5.285298455375746,0.63305,Nucleoporin NUP48
2264,Tb927.11.3550,-1.656308,5.860507697695401,0.63305,"XPA-interacting protein, putative"
2265,Tb927.7.1430,-1.65585,6.019130143319656,0.63305,"leucine-rich repeat protein (LRRP), putative"
2266,Tb927.7.2130,1.653187,5.00251522952083,0.6331399999999999,"Uncharacterized conserved protein (DUF2036), putative"
2267,Tb927.8.8150,-1.6520560000000002,5.363696574473829,0.63332,"C2 domain containing protein, putative"
2268,Tb927.11.3100,-1.64726,5.74157439003399,0.63452,Present in the outer mitochondrial membrane proteome 13
2269,Tb927.6.2510,-1.6470939999999998,5.856433824283495,0.63452,"Succinate dehydrogenase assembly factor 2, mitochondrial"
2270,Tb927.2.2650,1.6470599999999995,4.472695517085348,0.63452,"hypothetical protein, conserved"
2271,Tb927.10.16110,-1.64634,6.151165476369852,0.63452,component of motile flagella 1
2272,Tb927.4.3660,1.645287,5.623755671961612,0.63452,"hypothetical protein, conserved"
2273,Tb927.11.6980,-1.645187,5.611234584561987,0.63452,"Phosphoenolpyruvate carboxykinase, related"
2274,Tb927.8.1090,1.644993,5.830823821126268,0.63452,NPAPL
2275,Tb927.5.1620,1.644972,4.965858370763278,0.63452,"hypothetical protein, conserved"
2276,Tb927.2.1700,1.644394,6.032095385314049,0.63452,Enriched in surface-labeled proteome protein 10
2277,Tb927.9.7060,1.643868,4.037702658596806,0.63452,"hypothetical protein, conserved"
2278,Tb927.11.10210,-1.642155,5.323516791268555,0.63452,"hypothetical protein, conserved"
2279,Tb927.10.12980,1.6407200000000002,5.192688228759328,0.63452,"Multisite-specific tRNA:(cytosine-C(5))-methyltransferase, putative"
2280,Tb927.10.15270,-1.637736,6.093372649146064,0.63452,"metallo- peptidase, Clan MG, Family M24"
2281,Tb927.11.14490,1.636443,5.107978352654402,0.63467,"RNA polymerase subunit, putative"
2282,Tb927.6.4180,1.63141,6.303001553655842,0.6361100000000001,"FUN14 family, putative"
2283,Tb927.10.3030,-1.630848,6.255959594230855,0.6361100000000001,proteasome regulatory non-ATPase subunit 11
2284,Tb927.10.6410,1.629917,5.527120562787403,0.6361100000000001,"DNA mismatch repair protein MSH6, putative"
2285,Tb927.10.1420,1.629464,6.234875673193099,0.6361100000000001,"metallo-peptidase, Clan MG, Family M24"
2286,Tb927.10.4170,1.629242,5.293844836251184,0.6361100000000001,"hypothetical protein, conserved"
2287,Tb927.1.4250,1.627839,4.54792231581758,0.6361100000000001,"hypothetical protein, conserved"
2288,Tb927.10.1810,-1.62552,4.993840942475101,0.63644,"RING-H2 zinc finger, putative"
2289,Tb927.11.5460,-1.624367,4.3130336718310485,0.63652,"hypothetical protein, conserved"
2290,Tb927.4.4650,-1.620393,5.8287490230026195,0.6376,"diphthine synthase, putative"
2291,Tb927.9.12770,-1.618288,5.7204225577164225,0.6381100000000001,Kinetoplast polyadenylation factor 3
2292,Tb927.8.5330,-1.618241,6.449138853393678,0.6381100000000001,"tyrosyl/methionyl-tRNA synthetase, putative"
2293,Tb927.5.2530,1.6161709999999998,6.1254541553362225,0.63826,RNA cytidine acetyltransferase
2294,Tb927.6.1530,-1.615579,4.968114653923234,0.63826,"Glutamine amidotransferase class-I, putative"
2295,Tb927.5.1560,-1.611857,5.678635207053495,0.63912,"ATP-dependent DEAD/H RNA helicase, putative"
2296,Tb927.7.5730,-1.611088,4.8151303850378575,0.63912,"hypothetical protein, conserved"
2297,Tb927.6.2460,-1.611017,6.207827284472157,0.63912,"ubiquitin fusion degradation protein 2, putative"
2298,Tb927.1.3110,1.611015,6.4910837498408425,0.63912,"soluble N-ethylmaleimide sensitive factor (NSF) attachment protein, putative"
2299,Tb927.8.3100,1.610183,6.397099559977916,0.63912,"coronin, putative"
2300,Tb927.9.3750,1.609796,4.959955946913089,0.63912,"hypothetical protein, conserved"
2301,Tb927.3.1080,1.608645,5.860381932986716,0.63912,Present in the outer mitochondrial membrane proteome 23
2302,Tb927.11.6270,1.6073,5.497984135826591,0.63912,"inositol-1,4,5-trisphosphate (IP3) 5-phosphatase, putative"
2303,Tb927.7.7270,-1.603883,5.382761252642776,0.63967,SUMO-interacting motif-containing protein
2304,Tb927.11.16700,-1.603038,4.62569477736896,0.6397,"hypothetical protein, conserved"
2305,Tb927.11.3570,1.602982,7.110309067651743,0.6397,"metallo-peptidase, Clan MA(E) Family M1"
2306,Tb927.10.13710,1.601625,6.569931539883512,0.6397,"Activator of Hsp90 ATPase, N-terminal/Activator of Hsp90 ATPase homolog 1-like protein, putative"
2307,Tb927.6.4120,1.600802,5.791229682805043,0.6397,"GTPase activating protein, putative"
2308,Tb927.2.450,1.598853,6.097714160501138,0.6401,"retrotransposon hot spot protein 4 (RHS4), putative"
2309,Tb927.10.9190,1.597474,6.894031610067706,0.6402899999999999,"isoleucyl-tRNA synthetase, putative"
2310,Tb927.10.3650,-1.597221,4.819984586617214,0.6402899999999999,NADH-dependent fumarate reductase
2311,Tb927.3.1830,-1.596732,4.939668983522327,0.6402899999999999,"hypothetical protein, conserved"
2312,Tb927.5.2970,1.592431,4.319810218598127,0.64127,suppressive immunomodulating factor
2313,Tb927.10.6600,-1.592354,4.992087900209174,0.64127,"hypothetical protein, conserved"
2314,Tb927.3.2290,-1.59034,5.0654801230334865,0.6413800000000001,"chaperone protein DnaJ, putative"
2315,Tb927.11.280,1.5900450000000002,5.778681730634036,0.6413800000000001,"hypothetical protein, conserved"
2316,Tb927.7.640,-1.589603,6.034626451567682,0.6413800000000001,"hypothetical protein, conserved"
2317,Tb11.v5.0546,1.587391,4.235410599083543,0.64166,"receptor-type adenylate cyclase GRESAG 4, putative"
2318,Tb927.10.12720,1.582082,5.956612586458364,0.64357,Bait On Hook 1
2319,Tb927.4.920,-1.581009,6.049123656772387,0.64365,"TPR repeat, putative"
2320,Tb927.7.5670,-1.580889,5.230797919814515,0.64365,"hypothetical protein, conserved"
2321,Tb927.5.3290,1.57892,4.537058939369078,0.64389,"Protein of unknown function, putative"
2322,Tb927.9.10690,1.578066,6.078770885224921,0.64393,"Protein of unknown function (DUF2009), putative"
2323,Tb927.3.5330,1.576214,5.638522534950279,0.6442899999999999,centaurin beta 5
2324,Tb927.11.6080,-1.575724,5.222772813084211,0.6442899999999999,"hypothetical protein, conserved"
2325,Tb927.6.2650,-1.57474,4.940947908821998,0.6442899999999999,nucleolar mif4g domain-containing protein 1
2326,Tb05.5K5.110,1.573941,6.700906974759244,0.6442899999999999,"major vault protein, putative"
2327,Tb927.5.295b,-1.572427,6.639099502628974,0.64456,retrotransposon hotspot (RHS) protein 1
2328,Tb927.11.3380,1.571336,6.322990688332645,0.64461,"Ran-binding protein 1, putative"
2329,Tb927.9.7700,1.570241,5.193235941639753,0.64475,"palmitoyl acyltransferase 1, putative"
2330,Tb927.5.4090,1.569364,4.985345625806566,0.6448,FGR1 oncogene partner-like protein
2331,Tb927.3.1210,1.569319,6.313009027913279,0.6448,protein transport protein Sec24
2332,Tb927.10.7060,1.568525,6.314821899255217,0.6448,Nucleoporin NUP96
2333,Tb927.10.9660,1.567183,5.41459735349424,0.6448,"Splicing factor CRN, putative"
2334,Tb927.11.810,1.565434,6.006013684081811,0.64513,"hypothetical protein, conserved"
2335,Tb927.10.12920,-1.564578,4.805639031081433,0.64513,Flagellum attachment zone protein 18
2336,Tb927.7.6580,-1.564037,4.731049927380418,0.64513,hypothetical protein
2337,Tb927.10.6080,-1.563524,5.922284194100153,0.64513,"proteasome subunit beta type-5, putative"
2338,Tb927.4.360,-1.563223,6.463711373140436,0.64513,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative"
2339,Tb927.8.1600,-1.5622049999999998,7.05455560439715,0.64513,"lysyl-tRNA synthetase, putative"
2340,Tb927.7.1220,-1.56099,5.2451506048653735,0.64513,"hypothetical protein, conserved"
2341,Tb927.11.9180,1.559919,5.7208095687111715,0.6452600000000001,"ADP-ribosylation factor GTPase activating protein, putative"
2342,Tb927.8.2430,1.557859,5.401256901130192,0.64571,"hypothetical protein, conserved"
2343,Tb927.9.13320,1.556824,5.985702592189568,0.64584,"hypothetical protein, conserved"
2344,Tb927.9.4190,1.555562,6.673601422419811,0.6460600000000001,fatty acyl CoA syntetase 1
2345,Tb927.7.3450,-1.554306,5.99539751053391,0.6463,protein I/6
2346,Tb927.11.15710,1.553433,4.787802768628327,0.6464,mediator of rna polymerase ii transcription subunit 1
2347,Tb927.3.5460,1.552893,4.627783902762647,0.6464,"RNA-binding protein, putative"
2348,Tb927.7.4060,-1.5515450000000002,6.547555247165125,0.64656,"cysteine peptidase, Clan CA, family C2, putative"
2349,Tb927.7.910,-1.550218,4.766595004364733,0.64677,"hypothetical protein, conserved"
2350,Tb927.2.1740,-1.54946,5.347307242724606,0.64677,"hypothetical protein, conserved"
2351,Tb927.11.4030,1.5482360000000002,5.935623968884429,0.64688,"hypothetical protein, conserved"
2352,Tb927.9.5730,-1.542014,6.337392697648576,0.64896,nucleosome assembly protein-like protein
2353,Tb927.4.3120,1.540646,5.631205247442852,0.6492100000000001,"hook complex protein, conserved"
2354,Tb927.11.9170,1.539002,5.993858562014469,0.64953,"DNA topoisomerase III, putative"
2355,Tb927.10.4620,-1.538142,5.456833988845953,0.64953,"peptidyl-prolyl cis-trans isomerase, putative"
2356,Tb927.4.4130,1.537498,5.338197433406282,0.64953,"Flagellar-associated protein 59, putative"
2357,Tb927.9.9080,1.53722,5.46004544899537,0.64953,Present in the outer mitochondrial membrane proteome 5
2358,Tb927.10.9430,-1.536334,6.017039603116328,0.64953,"phosphoribosylpyrophosphate synthetase, putative"
2359,Tb927.11.5110,1.534937,4.25430230211138,0.64963,"hypothetical protein, conserved"
2360,Tb927.10.14390,-1.532582,6.427815978349118,0.65015,FACT complex subunit POB3
2361,Tb927.6.1590,1.531489,5.13061248537396,0.6502600000000001,conserved protein
2362,Tb927.10.10870,-1.531409,5.542680223061602,0.6502600000000001,"CMGC family protein kinase, putative"
2363,Tb927.9.12490,1.529173,4.091309293983896,0.65054,"hypothetical protein, conserved"
2364,Tb927.3.1760,-1.528465,4.786060164307145,0.65055,"chaperone protein DnaJ, putative"
2365,Tb927.10.10700,1.526152,4.993003925465252,0.65117,splicing factor Prp31
2366,Tb927.11.17000,-1.526059,7.060767070187626,0.65117,AIR9-like protein
2367,Tb927.9.14470,1.525729,6.270484738049005,0.65117,"ubiquitin carboxyl-terminal hydrolase, putative"
2368,Tb927.9.5020,1.525724,5.379809937149409,0.65117,"HMG-box domain containing protein, putative"
2369,Tb927.2.5040,1.524385,5.3243030374868345,0.65117,"MORN repeat, putative"
2370,Tb927.11.9940,-1.52209,5.087017893164455,0.65122,"hypothetical protein, conserved"
2371,Tb927.11.3340,-1.5202639999999998,5.2841599203986815,0.65167,"RNA-binding protein 34, putative"
2372,Tb927.8.6760,1.518837,6.572304171586021,0.6520199999999999,"translationally-controlled tumor protein homolog, putative"
2373,Tb927.7.4470,-1.517511,5.654184566461656,0.65227,"hypothetical protein, conserved"
2374,Tb927.3.4660,-1.517471,5.981781621880838,0.65227,"WD domain, G-beta repeat, putative"
2375,Tb927.5.410,1.517243,3.931770511181925,0.65227,"invariant surface glycoprotein, putative"
2376,Tb927.10.7630,1.516821,5.859093243662881,0.65227,transportin2- like protein
2377,Tb927.4.2640,1.515288,6.169007887077214,0.65227,"hypothetical protein, conserved"
2378,Tb927.6.3410,1.513934,4.546195006525605,0.65233,"hypothetical protein, conserved"
2379,Tb927.4.310,-1.513853,5.497196965785869,0.65233,"SPRY domain/HECT-domain (ubiquitin-transferase), putative"
2380,Tb927.11.12950,1.513138,5.545606029244483,0.65233,"ras-like small GTPase, putative"
2381,Tb927.6.3210,-1.5131290000000002,5.351831723893688,0.65233,"Adenylate kinase, nuclear"
2382,Tb927.4.430,-1.50946,5.341833351510365,0.6528,proteasome beta 7 subunit
2383,Tb927.10.13970,-1.508861,5.551293412279907,0.6528,"uracil-DNA glycosylase, putative"
2384,Tb927.10.13120,-1.5075690000000002,4.86258850006017,0.6529699999999999,mitochondrial carrier protein
2385,Tb927.10.10160,-1.505269,5.091609516740232,0.65358,Kinetoplast polyadenylation factor 4
2386,Tb927.8.6690,1.504714,4.415563142368945,0.65358,"ATP-dependent DEAD/H DNA helicase recQ, putative"
2387,Tb927.3.1240,1.503931,5.738398665854069,0.65358,"Serine/threonine-protein phosphatase 2A, putative"
2388,Tb927.10.9950,1.503459,4.9899634586066774,0.65358,"hypothetical protein, conserved"
2389,Tb927.5.3510,1.502613,6.312994945046669,0.65358,"structural maintenance of chromosome 3 , putative"
2390,Tb927.3.1430,1.501878,5.783518877364332,0.65358,"chaperone protein DnaJ, putative"
2391,Tb927.9.4760,-1.500419,4.58151920663318,0.6538,"Protein of unknown function (DUF3128), putative"
2392,Tb927.10.3390,-1.498982,5.102993650755241,0.65409,predicted TLD domain protein
2393,Tb927.8.4390,1.498089,5.110533596276055,0.6541399999999999,"translation initiation factor eIF-2B subunit beta, putative"
2394,Tb927.10.15760,-1.49712,6.954858127674617,0.6541899999999999,"hypothetical protein, conserved"
2395,Tb927.10.1250,-1.496671,6.10108688458908,0.6541899999999999,"Aminoacyl-tRNA editing domain containing protein, putative"
2396,Tb927.8.4590,1.496408,4.82950639631411,0.6541899999999999,"hypothetical protein, conserved"
2397,Tb927.6.3680,-1.494627,5.069081366210918,0.65427,Present in the outer mitochondrial membrane proteome 31
2398,Tb927.7.2560,1.489336,4.566223336740711,0.65588,"hypothetical protein, conserved"
2399,Tb927.11.1360,1.488055,5.289893535542877,0.6560699999999999,"zinc-finger of a C2HC-type, putative"
2400,Tb927.6.2170,-1.488018,6.794014921585417,0.6560699999999999,"co-chaperone GrpE, putative"
2401,Tb927.11.6590,-1.48566,6.755769443927572,0.6564800000000001,"metallo-peptidase, Clan MF, Family M17"
2402,Tb927.11.3880,1.484436,5.891749256985176,0.65667,"actin, putative"
2403,Tb927.7.2740,-1.4831450000000002,5.063706059128136,0.65687,"hypothetical protein, conserved"
2404,Tb927.6.4610,1.480705,6.120091113499754,0.65762,"Ankyrin repeats (3 copies), putative"
2405,Tb927.10.2810,1.48063,6.581471773962398,0.65762,"hypothetical protein, conserved"
2406,Tb927.8.6110,-1.479498,6.772095452754842,0.65762,"3-hydroxy-3-methylglutaryl-CoA synthase, putative"
2407,Tb927.3.1970,-1.478897,5.336879815598422,0.65762,"phosphopantothenoylcysteine synthetase, putative"
2408,Tb927.7.2730,-1.478853,5.149665498063024,0.65762,"leucine-rich repeat protein (LRRP), putative"
